,action_p,action_r,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pos_x,pos_y,pos_z,thrust_given,time,velocity_x,velocity_y,velocity_z
10,0,0,1.0,0.0052154039491888364,-0.006043949021119547,0.0003906222503529869,-1.1103923320770264,0.009553795680403708,-0.007481189910322429,-0.047102492302656174,-0.03598527237772749,15.762446403503418,-0.03855276107788086,0.831361785531044,-0.057973682880401736,0.0003906222503529869,1.0473765134811401,1.0000318655596137,0.22540903091430664,0.0423132106661796,-0.04012120887637139,0.41111984848976135
11,0,0,1.0,0.005005481828128963,0.002688892003197225,0.00026660812957898306,1.6690884828567505,-0.037209879606962204,-0.0008462345576845064,-0.03342439606785774,-0.005343435332176309,22.542043685913086,-0.04737651348114014,0.7249021828174591,-0.05743856355547918,0.00026660812957898306,1.068808913230896,1.0000161426812286,0.24579811096191406,0.04429791495203961,-0.036071494221687324,0.8529128432273865
12,0,0,1.0,0.005005481828128963,0.002688892003197225,0.00026660812957898306,1.6690884828567505,-0.037209879606962204,-0.0008462345576845064,-0.04293181747198105,0.13416579365730572,23.374488830566406,-0.068808913230896,0.4469669461250305,-0.05743856355547918,0.00026660812957898306,1.068808913230896,1.0000161426812286,0.2663261890411377,0.04429791495203961,-0.036071494221687324,0.8529128432273865
13,0,0,1.0,0.003476524638005398,-0.015388403749029486,0.0008725235245551897,-2.363647937774658,0.08117589354515076,0.026189172640442838,-0.020970627665519714,-0.11167870461940539,18.430089950561523,-0.068808913230896,0.4469669461250305,-0.057309716939926286,0.0008725235245551897,1.1093528270721436,1.0001244570263228,0.2869582176208496,0.044813305139541466,-0.042436778545379646,1.2295247316360474
14,0,0,1.0,0.003476524638005398,-0.015388403749029486,0.0008725235245551897,-2.363647937774658,0.08117589354515076,0.026189172640442838,-0.04906719923019409,-0.03738266974687349,18.57066535949707,-0.10935282707214355,0.19667346477508546,-0.057309716939926286,0.0008725235245551897,1.1093528270721436,1.0001244570263228,0.30755019187927246,0.044813305139541466,-0.042436778545379646,1.2295247316360474
15,0,0,1.0,0.0008404489992080881,0.010667668675455298,0.0023843813323273003,1.002937912940979,-0.14003799855709076,0.045698836445808425,-0.05028389394283295,-0.018361579626796548,17.003149032592773,-0.10935282707214355,0.19667346477508546,-0.05728371813893332,0.0023843813323273003,1.152582049369812,1.0000572554730385,0.32799720764160156,0.044687282294034764,-0.03355016559362412,1.5113714933395386
16,0,0,1.0,8.190042862841733e-05,-0.006944720694807594,0.0033998081780973375,-1.9833135604858398,0.05685148015618325,0.06421245634555815,-0.07002361118793488,-0.0224163364618995,17.664939880371094,-0.152582049369812,0.0016278743743896595,-0.057360939681530144,0.0033998081780973375,1.1960095167160034,1.0000241184112888,0.34866809844970703,0.042376283556222694,-0.03297939151525498,1.7342640161514282
17,0,0,1.0,8.190042862841733e-05,-0.006944720694807594,0.0033998081780973375,-1.9833135604858398,0.05685148015618325,0.06421245634555815,-0.04319087043404579,0.1251947730779672,19.639196395874023,-0.19600951671600342,-0.15816411972045896,-0.057360939681530144,0.0033998081780973375,1.1960095167160034,1.0000241184112888,0.369157075881958,0.042376283556222694,-0.03297939151525498,1.7342640161514282
18,0,0,1.0,-0.0008579735661982889,0.01028378066185027,0.0064173473704195565,1.0163551568984985,-0.10798225551843642,0.05974775552749635,-0.04189794510602951,-0.037750881165263886,17.577333450317383,-0.19600951671600342,-0.15816411972045896,-0.05694006010890022,0.0064173473704195565,1.2660826444625854,1.0000532484814224,0.3895680904388428,0.04053091257810567,-0.02646968699991704,2.064974069595337
19,0,0,1.0,0.000746826275857557,-0.022135926798551347,0.008194710868686842,0.8138312101364136,0.018710056319832805,0.0410400815308094,-0.032578229904174805,-0.033993761986491886,17.81337547302246,-0.26608264446258545,-0.3986340284347534,-0.056820582598447966,0.008194710868686842,1.3424679040908813,1.0002453286014124,0.4099721908569336,0.038212958723306364,-0.01923752576112748,2.346673011779785
20,0,0,1.0,0.000746826275857557,-0.022135926798551347,0.008194710868686842,0.8138312101364136,0.018710056319832805,0.0410400815308094,-0.03112664818763733,0.12112475186586605,18.408658981323242,-0.34246790409088135,-0.6134845495223998,-0.056820582598447966,0.008194710868686842,1.3424679040908813,1.0002453286014124,0.4304170608520508,0.038212958723306364,-0.01923752576112748,2.346673011779785
21,0,0,1.0,-0.0010109491011250004,0.005971984018072926,0.009005267566218531,0.2874850332736969,-0.09006493538618088,0.03143885731697084,-0.03213203698396683,-0.030442440882323167,16.376028060913086,-0.34246790409088135,-0.6134845495223998,-0.056377228349447424,0.009005267566218531,1.4286268949508667,1.000018343579925,0.45084404945373535,0.0365684777498242,-0.017491640523076064,2.6102139949798584
22,0,0,1.0,-0.0010109491011250004,0.005971984018072926,0.009005267566218531,0.2874850332736969,-0.09006493538618088,0.03143885731697084,-0.03216913342475891,-0.03288520127534652,17.512371063232422,-0.4286268949508667,-0.823304533958435,-0.056377228349447424,0.009005267566218531,1.4286268949508667,1.000018343579925,0.4713151454925537,0.0365684777498242,-0.017491640523076064,2.6102139949798584
23,0,0,1.0,0.0011836956015352188,-0.0183781756341722,0.009827327947086587,1.5394424200057983,0.020725352689623833,0.012032448314130305,-0.03082115948200226,0.1094244867563269,17.438541412353516,-0.4286268949508667,-0.823304533958435,-0.056846775114536466,0.009827327947086587,1.501236915588379,1.0001696031261311,0.49175310134887695,0.03472225368022884,-0.006227550096809872,2.805699586868286
24,0,0,1.0,-6.014576941259901e-05,-0.021535613605298667,0.009899617619810046,-1.6821849346160889,0.0949464663863182,0.0032378577161580207,-0.051266640424728394,-0.0533632934093456,15.835859298706055,-0.5012369155883789,-0.9841619014739988,-0.05716750770807286,0.009899617619810046,1.6013107299804688,1.0002319379556306,0.5121819972991943,0.03258288651704751,-0.004507728386670358,3.0489296913146973
25,0,0,1.0,-6.014576941259901e-05,-0.021535613605298667,0.009899617619810046,-1.6821849346160889,0.0949464663863182,0.0032378577161580207,-0.03871048614382744,-0.0214333590120057,16.432376861572266,-0.6013107299804688,-1.1901442527770993,-0.05716750770807286,0.009899617619810046,1.6013107299804688,1.0002319379556306,0.5326972007751465,0.03258288651704751,-0.004507728386670358,3.0489296913146973
26,0,0,1.0,0.0015844935264179628,-0.026027326431550455,0.010019315923459511,1.4479763507843018,-0.005657188128679988,0.018632901832461357,-0.03275882080197334,0.12143548578024127,17.679716110229492,-0.6013107299804688,-1.1901442527770993,-0.05747952312231085,0.010019315923459511,1.7017889022827148,1.0003400622276264,0.553178071975708,0.03117054142057856,0.009873321279883378,3.2667036056518555
27,0,0,1.0,0.0015844935264179628,-0.026027326431550455,0.010019315923459511,1.4479763507843018,-0.005657188128679988,0.018632901832461357,-0.019152237102389336,-0.04980291426181603,15.535026550292969,-0.7017889022827148,-1.3810955047607418,-0.05747952312231085,0.010019315923459511,1.7017889022827148,1.0003400622276264,0.5735921859741211,0.03117054142057856,0.009873321279883378,3.2667036056518555
28,0,0,1.0,0.00018833470867025935,-0.01651359939273818,0.01107321630043662,-1.4654759168624878,0.1062963604927063,0.025164380669593797,-0.04005829244852066,-0.010459455661473622,16.631250381469727,-0.7017889022827148,-1.3810955047607418,-0.05780916288495086,0.01107321630043662,1.8263413906097412,1.0001363827142213,0.5940511226654053,0.029494272544979622,0.012897654436528676,3.50795316696167
29,0,0,1.0,0.0021876471353239413,-0.01724895139943706,0.011322326185234325,1.1047942638397217,0.03264304995536804,0.011217111721634861,-0.02575380727648735,0.09424031525850513,17.62742042541504,-0.8263413906097412,-1.6005767345428463,-0.05785301700234437,0.011322326185234325,1.9147956371307373,1.0001511748672733,0.6145410537719727,0.029242275282740145,0.01975989528000354,3.687283515930176
30,0,0,1.0,0.0021876471353239413,-0.01724895139943706,0.011322326185234325,1.1047942638397217,0.03264304995536804,0.011217111721634861,-0.031179387122392654,-0.024359842762349024,16.435224533081055,-0.9147956371307373,-1.7612474918365475,-0.05785301700234437,0.011322326185234325,1.9147956371307373,1.0001511748672733,0.6350061893463135,0.029242275282740145,0.01975989528000354,3.687283515930176
31,0,0,1.0,-0.001219906478977642,-0.01308715310779588,0.011002533566025614,-1.9293248653411865,0.10397303849458694,-0.005525928456336273,-0.06626950204372406,-0.043164953589437276,17.260066986083984,-0.9147956371307373,-1.7612474918365475,-0.05787968635559107,0.011002533566025614,2.0661466121673584,1.0000863870501377,0.6554951667785645,0.026350334286689276,0.02228476293385028,3.9744620323181152
32,0,0,1.0,0.00012514383035650703,-0.0034132067875779154,0.011024378245704866,1.0301061868667603,-0.16047069430351257,0.007349290419369956,-0.03832434490323067,0.0863978713750859,16.114316940307617,-1.0661466121673584,-1.9846772193908688,-0.05796255543828037,0.011024378245704866,2.176295042037964,1.0000058328490977,0.6758952140808105,0.025598995387553666,0.03166581690311431,4.166520595550537
33,0,0,1.0,0.00012514383035650703,-0.0034132067875779154,0.011024378245704866,1.0301061868667603,-0.16047069430351257,0.007349290419369956,-0.030053380876779556,-0.022703275084493504,16.657936096191406,-1.1762950420379639,-2.099912357330322,-0.05796255543828037,0.011024378245704866,2.176295042037964,1.0000058328490977,0.6963591575622559,0.025598995387553666,0.03166581690311431,4.166520595550537
34,0,0,1.0,0.0015639208313655306,-0.032605847378777336,0.011029968194694373,-0.20037642121315002,0.16492676734924316,0.002366091590374688,-0.04641129821538925,-0.057083494961259536,18.087566375732422,-1.1762950420379639,-2.099912357330322,-0.05885187163949041,0.011029968194694373,2.3335492610931396,1.0005330297920714,0.7167820930480957,0.02271304465830273,0.03999387845396995,4.428821086883545
35,0,0,1.0,0.0015639208313655306,-0.032605847378777336,0.011029968194694373,-0.20037642121315002,0.16492676734924316,0.002366091590374688,-0.030548851937055588,0.09665373712778294,16.529033660888672,-1.3335492610931396,-2.257292652130127,-0.05885187163949041,0.011029968194694373,2.3335492610931396,1.0005330297920714,0.7372519969940186,0.02271304465830273,0.03999387845396995,4.428821086883545
36,0,0,1.0,0.001038334785637184,-0.006392162242976741,0.011249417996775734,1.5970416069030762,-0.1483396291732788,0.01396925840526821,-0.017471130937337875,0.015749074518682488,15.625398635864258,-1.3335492610931396,-2.257292652130127,-0.059330072253942795,0.011249417996775734,2.489229440689087,1.0000209692977113,0.7577230930328369,0.021908678114413657,0.04705646261572837,4.6442341804504395
37,0,0,1.0,0.0019235645450867346,-0.03628538357739077,0.011972848789133794,-0.4078909456729889,0.17273356020450592,0.01498873159289358,-0.03378177434206009,-0.07545074820518292,16.460628509521484,-1.489229440689087,-2.3865405082702638,-0.05981834977865251,0.011972848789133794,2.6286137104034424,1.00066052714422,0.7781610488891602,0.02031185850501003,0.05694954469799995,4.814600944519043
38,0,0,1.0,0.0019235645450867346,-0.03628538357739077,0.011972848789133794,-0.4078909456729889,0.17273356020450592,0.01498873159289358,-0.020500168204307556,0.06717281788587744,14.133769035339355,-1.6286137104034424,-2.488760566711426,-0.05981834977865251,0.011972848789133794,2.6286137104034424,1.00066052714422,0.7986152172088623,0.02031185850501003,0.05694954469799995,4.814600944519043
39,0,0,1.0,-0.0015659599528435426,0.002241920290813646,0.01271649066933476,-0.18553563952445984,-0.1586800068616867,0.025724560022354147,-0.024392077699303627,0.02388004027307218,15.062004089355469,-1.6286137104034424,-2.488760566711426,-0.06011592224240337,0.01271649066933476,2.7975878715515137,1.0000037392281793,0.8190641403198242,0.01938385143876016,0.06320137530565262,4.989852428436279
40,0,0,1.0,-0.0015659599528435426,0.002241920290813646,0.01271649066933476,-0.18553563952445984,-0.1586800068616867,0.025724560022354147,-0.04453820735216141,-0.07721900194883152,15.87686538696289,-1.7975878715515137,-2.593911457061768,-0.06011592224240337,0.01271649066933476,2.7975878715515137,1.0000037392281793,0.8395512104034424,0.01938385143876016,0.06320137530565262,4.989852428436279
41,0,0,1.0,0.001347447785685667,-0.0266812790662481,0.013193215430151764,-0.44465798139572144,0.2399357110261917,0.012053136713802785,-0.04859469458460808,0.04541099444031897,14.820072174072266,-1.7975878715515137,-2.593911457061768,-0.060575298964977625,0.013193215430151764,2.97301983833313,1.0003569590694565,0.8599870204925537,0.017176490277051305,0.07237996906042099,5.199265480041504
