,action_p,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
138,0.05,-0.01170461070507334,0,1.0471866212408543,0.05305862265974816,-0.0021212205544998463,0.03104293385385165,-0.12070857733488083,-0.10241699963808058,0.13285323977470398,-0.06103558838367462,0.9041395783424385,6.00629997253418,0.5741590171625607,0.011691836151931667,0.14092196524143205,0.03104293385385165,1.0118941068649292,3.0393691062927246,0.1201501041650772,-0.05791026726365092,-0.018375510349869714
139,0.05,-0.017076771669754114,0,1.069484399056668,0.05434569527915646,-0.001997474343057954,0.029644331655380055,0.014732060953974724,-0.045759659260511405,-0.06961018592119217,-0.1377447545528412,1.626668095588685,7.02842903137207,0.5876426563562475,0.03336793899936079,0.14528824388980852,0.029644331655380055,1.0117570161819458,3.0614449977874756,0.12109762430191039,-0.050831757485866574,-0.01537997275590895
140,0.05,-0.0221649286247851,0,1.091339244838377,0.054816717423583274,-0.002130689178226321,0.029426613901681966,-0.044184330850839615,-0.05512864887714387,-0.0609385073184967,-0.7102343440055847,1.0660564899444593,11.31570053100586,0.6012333801298042,0.05607687774634328,0.1492102593183516,0.029426613901681966,1.0117756128311157,3.083465099334717,0.1224476173520088,-0.044083565473556546,-0.011130427941679939
141,0.05,-0.02696455587683687,0,1.1129359819990334,0.054816717423583274,-0.002130689178226321,0.029426613901681966,-0.044184330850839615,-0.05512864887714387,-0.0609385073184967,-0.7500519752502441,0.26745367050171054,12.811300277709961,0.6134499557060897,0.07805179559703389,0.1492102593183516,0.029426613901681966,1.0117756128311157,3.106009006500244,0.1224476173520088,-0.044083565473556546,-0.011130427941679939
142,0.05,-0.03157399195554319,0,1.134995697342919,0.05563649386256434,-0.0045943002013466095,0.02914530867236559,-0.18476498126983643,0.04929878562688826,-0.12928780913352966,-0.11724953353404999,1.4610539674758924,11.670655250549316,0.6295645801378208,0.09998132064279726,0.15313050150871263,0.02914530867236559,1.0123759508132935,3.1288061141967773,0.1241190880537033,-0.04214723408222201,0.006156283896416441
143,0.05,-0.03579456996073273,0,1.156884538673265,0.05570294975074509,-0.006010595069785604,0.029354826810234515,-0.037275515496730804,0.045543093234300606,-0.07474403828382492,-0.4841771721839905,0.8846185803413406,12.006423950195312,0.6303426778876802,0.12188996905093893,0.15708321332931505,0.029354826810234515,1.013593077659607,3.1518280506134033,0.12593387067317963,-0.042708385735750226,0.025746149942278876
144,0.05,-0.039497406541383145,0,1.1781428764967843,0.05570294975074509,-0.006010595069785604,0.029354826810234515,-0.037275515496730804,0.045543093234300606,-0.07474403828382492,-0.9794008731842041,0.09830379486084154,13.78720474243164,0.6309958783889452,0.14289855051572345,0.15708321332931505,0.029354826810234515,1.013593077659607,3.1742241382598877,0.12593387067317963,-0.042708385735750226,0.025746149942278876
145,0.05,-0.042755272882090044,0,1.1994429958708834,0.05539191985999747,-0.00997669266682311,0.02939839060009797,0.09414525330066681,0.03601963445544243,0.02753014490008354,-0.8250835537910461,1.247445464134218,14.560602188110352,0.6497288104032269,0.1649910745364376,0.16158792376518236,0.02939839060009797,1.016169548034668,3.19726300239563,0.1289886087179184,-0.033541440963745145,0.07618639618158342
146,0.05,-0.04539453339641406,0,1.2198613239733627,0.053999716439828906,-0.018739540818634392,0.029080487949897437,-0.2763391137123108,-0.11424501240253448,0.03407027199864389,-0.10321085155010223,0.7161132693290726,12.723750114440918,0.6195616094356913,0.1836874106794762,0.16559016704559312,0.029080487949897437,1.0198453664779663,3.2199900150299072,0.12832628190517423,-0.029172746464610128,0.11402666568756105
147,0.05,-0.04747940298795297,0,1.2400495621284169,0.053999716439828906,-0.018739540818634392,0.029080487949897437,-0.2763391137123108,-0.11424501240253448,0.03407027199864389,0.022934406995773315,1.4379062652587904,10.08253288269043,0.6066688945761897,0.2006356423666815,0.16559016704559312,0.029080487949897437,1.0198453664779663,3.2427351474761963,0.12832628190517423,-0.029172746464610128,0.11402666568756105
148,0.05,-0.048951398428178,0,1.2597448699070046,0.053729487885740904,-0.021922313984443942,0.028978715398625947,-0.07991056144237518,-0.10062197595834732,0.006276542786508811,-0.010275930166244507,-1.08645188808441,13.172740936279297,0.6287205118126594,0.2227384158530995,0.16987361013889296,0.028978715398625947,1.0250661373138428,3.2651710510253906,0.13059437274932859,-0.020202472805976895,0.14959202706813815
149,0.05,-0.04978540944837387,0,1.2786980245956496,0.052821778448079774,-0.03021078217412988,0.02882042405635937,-0.3536888360977173,-0.12435002624988556,0.05142113938927652,-0.2521273195743561,0.11146922409534629,14.249446868896484,0.6069230235355333,0.23643755736248054,0.17399574816226943,0.02882042405635937,1.0311517715454102,3.287457227706909,0.13424158096313474,-0.009774789214134246,0.19313745200634005
150,0.05,-0.04999217776187901,0,1.296747372060312,0.052821778448079774,-0.03021078217412988,0.02882042405635937,-0.3536888360977173,-0.12435002624988556,0.05142113938927652,0.717897891998291,0.9136959314346328,11.639266967773438,0.5846266166108469,0.24981315788606903,0.17399574816226943,0.02882042405635937,1.0311517715454102,3.3098042011260986,0.13424158096313474,-0.009774789214134246,0.19313745200634005
151,0.05,-0.049572998056969964,0,1.314642206641707,0.05213726424110476,-0.03627098582078222,0.028508619184088292,-0.3045297861099243,0.046583652496337884,-0.02936393581330777,-0.3999471664428711,0.6299551725387583,8.112641334533691,0.6068112369273051,0.2704794358550664,0.17808778584003432,0.028508619184088292,1.0388365983963013,3.3323612213134766,0.1338069438934326,0.001921486225910455,0.21759578585624698
152,0.05,-0.04851282206602489,0,1.331987384250835,0.05210369237228239,-0.03902057430658085,0.028182984846902737,-0.16384518146514893,0.09641744941473006,-0.07377199828624727,-0.6591225862503052,-0.5377719998359668,10.292034149169922,0.5906131395601774,0.2794408640983043,0.18276385962963088,0.028182984846902737,1.0483311414718628,3.354896068572998,0.13353182375431058,0.01571330055594441,0.24744634330272677
153,0.05,-0.04688147592771871,0,1.3481889473140547,0.05210369237228239,-0.03902057430658085,0.028182984846902737,-0.16384518146514893,0.09641744941473006,-0.07377199828624727,-0.1517699658870697,0.40504762530327,12.500040054321289,0.5746488583474403,0.2877183116439055,0.18276385962963088,0.028182984846902737,1.0483311414718628,3.377261161804199,0.13353182375431058,0.01571330055594441,0.24744634330272677
154,0.05,-0.0446415692737178,0,1.3639313281143983,0.051206509279505784,-0.043656494067812565,0.028277892178985298,-0.19396193325519562,-0.10390808433294295,0.08998953551054002,0.3235260546207428,0.2888143658638013,10.57126522064209,0.5948773706406579,0.30762458448938995,0.18688428401947005,0.028277892178985298,1.0575958490371704,3.3997881412506104,0.13491754233837125,0.02930448018014428,0.27803802490234375
155,0.05,-0.04178614171179612,0,1.379201025738141,0.05040444320265256,-0.04635046179858789,0.028048730031457428,-0.22283484041690826,-0.020330935716629025,0.02597729675471783,0.26859748363494873,0.4263830184936534,8.753030776977539,0.5699977182159651,0.31241043269227975,0.1914383322000502,0.028048730031457428,1.0697062015533447,3.4226560592651367,0.13459978997707364,0.04115315154194829,0.29702821373939514
156,0.05,-0.03840897167732861,0,1.3935952359484038,0.05040444320265256,-0.04635046179858789,0.028048730031457428,-0.22283484041690826,-0.020330935716629025,0.02597729675471783,-0.46367400884628296,-0.06381843239068882,8.410211563110352,0.5606410256390405,0.3158122586583471,0.1914383322000502,0.028048730031457428,1.0697062015533447,3.445371150970459,0.13459978997707364,0.04115315154194829,0.29702821373939514
157,0.05,-0.034546634589981105,0,1.4071510123753972,0.05040991093019253,-0.047465687026543545,0.0279666183815938,-0.18233329057693481,0.022803854197263718,-0.006133712362498048,-0.8801174759864807,-0.7314405441284169,9.03184986114502,0.5792258851914988,0.3348724845369984,0.19554285705089552,0.0279666183815938,1.0809552669525146,3.4680042266845703,0.13535936176776883,0.062141895294189425,0.31534910202026367
158,0.05,-0.03025146224515467,0,1.4198460549777592,0.0504542287805251,-0.048658416352449746,0.02777915656022472,-0.04052234813570976,0.017990732565522197,0.016480190679430958,-0.46041765809059143,-0.6365074515342702,8.373917579650879,0.5608049642396543,0.33485772879178155,0.1996363848447798,0.02777915656022472,1.0924828052520752,3.4905130863189697,0.13377287983894348,0.07388522475957868,0.32271814346313477
159,0.05,-0.02562086558438156,0,1.4315656659682023,0.0504542287805251,-0.048658416352449746,0.02777915656022472,-0.04052234813570976,0.017990732565522197,0.016480190679430958,0.37946075201034546,1.6840281486511242,9.122688293457031,0.5591236713454301,0.33699292407597914,0.1996363848447798,0.02777915656022472,1.0924828052520752,3.512817144393921,0.13377287983894348,0.07388522475957868,0.32271814346313477
160,0.05,-0.0206664778263526,0,1.442430147803966,0.050011013189366675,-0.04743141543615319,0.02798219321131756,-0.035122379660606384,-0.08739760518074034,0.11994738876819612,0.17749062180519104,2.194856643676759,9.25778865814209,0.5737507061689542,0.3532344985155793,0.20415113866329176,0.02798219321131756,1.1066409349441528,3.5351970195770264,0.13320142030715942,0.08248519897460935,0.3344722390174866
161,0.05,-0.015498801308163652,0,1.4523276053844898,0.05026646378747004,-0.04569999307408728,0.027499917733406213,0.25600266456604004,0.055347457528114305,-0.13276538252830505,-0.7261079549789429,-1.16828155517578,10.784318923950195,0.5558519597707556,0.34678002985667755,0.20814286172389967,0.027499917733406213,1.1196078062057495,3.557169198989868,0.1340977847576141,0.09863343089818952,0.3434881865978241
162,0.05,-0.010185329324800527,0,1.4612639333577477,0.05026646378747004,-0.04569999307408728,0.027499917733406213,0.25600266456604004,0.055347457528114305,-0.13276538252830505,-0.700638473033905,1.4805393218994154,10.157194137573242,0.5495010590572715,0.3451087656248919,0.20814286172389967,0.027499917733406213,1.1196078062057495,3.5799810886383057,0.1340977847576141,0.09863343089818952,0.3434881865978241
163,0.05,-0.004544351671765192,0,1.469589530127083,0.05014727067632831,-0.04041776722445071,0.027759350457130114,0.141544908285141,-0.11137331277132033,0.059154886752367034,-1.1431139707565308,0.8071356415748608,9.658127784729004,0.5629417448653368,0.35901344060305707,0.2115855067968367,0.027759350457130114,1.1312018632888794,3.6020150184631348,0.1342922896146774,0.11157166957855222,0.34620487689971924
164,0.05,0.000972273657204304,0,1.4767157315866197,0.05042494800607567,-0.03338051534647289,0.027365337674278102,0.2379496991634369,0.06617195159196854,-0.05401917546987534,-1.0355055332183838,-0.5366876125335679,11.349699020385742,0.553815641310412,0.3534370944704994,0.21606400609016402,0.027365337674278102,1.147546648979187,3.624535083770752,0.13403038680553434,0.12864488363265988,0.35429561138153076
165,0.05,0.0067481708129714995,0,1.4831938773004802,0.05042494800607567,-0.03338051534647289,0.027365337674278102,0.33398962020874023,0.06796406954526901,-0.05402205884456635,-1.1138725280761719,-2.444785594940184,11.338645935058594,0.5399359145975376,0.34375014939506554,0.21606400609016402,0.027365337674278102,1.147546648979187,3.6495800018310547,0.13337706029415128,0.13940124213695523,0.3573366701602936
166,0.05,0.012795164797519631,0,1.488947974020554,0.05056344192719376,-0.029245381315654767,0.02726535267460163,0.33398962020874023,0.06796406954526901,-0.05402205884456635,-0.8884755373001099,-3.4149515628814684,11.042550086975098,0.5353240066017737,0.3382551351299292,0.21989831328392012,0.02726535267460163,1.1613693237304688,3.672236204147339,0.13337706029415128,0.13940124213695523,0.3573366701602936
167,0.05,0.01814097201686787,0,1.493156303597574,0.05083105614511715,-0.020256593322151736,0.0262152508748638,0.17620790004730225,-0.04891815036535264,-0.066444031894207,-0.6288605332374573,3.2185108661651625,12.175057411193848,0.5459396117063906,0.3492491341784118,0.22430293262004836,0.0262152508748638,1.1765110492706299,3.694681167602539,0.1346745043992996,0.1370149254798889,0.36543989181518555
168,0.05,0.023284395823075826,0,1.4963806634362953,0.051277857618469445,-0.011770271346867549,0.025282577499751456,0.17620790004730225,-0.04891815036535264,-0.066444031894207,-0.34064728021621704,-2.301718950271605,9.136977195739746,0.5248936335198167,0.3345760714276138,0.22805289924144728,0.025282577499751456,1.1907052993774414,3.7181382179260254,0.1346745043992996,0.1370149254798889,0.36543989181518555
169,0.05,0.028249958388949017,0,1.498632128506567,0.051277857618469445,-0.011770271346867549,0.025282577499751456,0.3653556704521179,0.07457934319972992,0.0031441657338291316,-0.9825665950775146,-1.4955883026123034,11.78474235534668,0.5199669132938426,0.3248179343242744,0.22805289924144728,0.025282577499751456,1.1907052993774414,3.740316152572632,0.13337346911430356,0.13938149809837339,0.36516764760017395
170,0.05,0.032632302051400816,0,1.4997790386286365,0.05132879080869646,-0.00716847789403103,0.024537126388516656,0.16281193494796753,-0.012689253315329553,-0.011349787935614584,0.37412258982658386,1.1136817932128915,7.437032222747803,0.5279547034210105,0.3322675133125711,0.23178991675376875,0.024537126388516656,1.2048282623291016,3.762651205062866,0.13448755443096158,0.1409521698951721,0.3642631769180298
171,0.05,0.0367274664973705,0,1.4999372618672253,0.05173119905877183,0.0029270942731504084,0.023060048409988855,-0.0012509397929534316,-0.02471286058425903,0.028017964214086536,0.10203807055950165,2.19089698791504,6.9793701171875,0.5135973684876987,0.31590300821822004,0.23602335155010207,0.023060048409988855,1.2205986976623535,3.7854301929473877,0.13462488353252408,0.14547485113143918,0.3484121561050415
172,0.05,0.04029495531741085,0,1.4990786219599086,0.05173119905877183,0.0029270942731504084,0.023060048409988855,-0.0012509397929534316,-0.02471286058425903,0.028017964214086536,-0.676898717880249,2.9762821197509775,8.177422523498535,0.5163395377416041,0.3006173026008546,0.23602335155010207,0.023060048409988855,1.2205986976623535,3.8079562187194824,0.13462488353252408,0.14547485113143918,0.3484121561050415
173,0.05,0.043372087553709804,0,1.497201261396393,0.05182705383202904,0.014458679716232128,0.021341604471023103,0.08158008754253387,-0.07704085111618043,-0.11321101337671279,-0.599604606628418,3.057250261306764,11.826262474060059,0.5201821529889568,0.305298654046932,0.23970855772495253,0.021341604471023103,1.2346101999282837,3.8310232162475586,0.13589641451835632,0.14091394841670987,0.3372192978858948
174,0.05,0.04599130884472773,0,1.4941671091269988,0.05141269955010032,0.02050047881945798,0.020733662603559275,0.28020206093788147,-0.04189419001340867,-0.0574314035475254,-0.27396509051322937,-0.30343341827392445,10.893209457397461,0.5124869272659806,0.28595108858671997,0.24398165941238384,0.020733662603559275,1.2495476007461548,3.8540852069854736,0.13582850992679596,0.1296076327562332,0.338154137134552
175,0.05,0.04799059919427461,0,1.4899961695962556,0.05141269955010032,0.02050047881945798,0.020733662603559275,0.28020206093788147,-0.04189419001340867,-0.0574314035475254,0.23020130395889282,0.9375949501991283,8.809369087219238,0.49785653506254235,0.2683332064556322,0.24398165941238384,0.020733662603559275,1.2495476007461548,3.877493143081665,0.13582850992679596,0.1296076327562332,0.338154137134552
176,0.05,0.0492634724332533,0,1.485017955258321,0.05042401210734692,0.031187853647648582,0.01934842108645023,0.39067935943603516,-0.038289308547973626,0.05468548461794854,-1.0931087732315063,-2.2078249454498278,9.60169506072998,0.501348158389135,0.26926424526724596,0.2477909028530119,0.01934842108645023,1.26256263256073,3.9002439975738525,0.13929660618305206,0.12023194879293439,0.32370468974113464
177,0.05,0.04991146252764421,0,1.4790716443601748,0.049748749984381335,0.03928030278438598,0.017300483236683862,0.23179221153259277,-0.08398588001728058,0.005168223753571521,-1.2524012327194214,-2.490231275558471,8.537734031677246,0.4953371048571991,0.24801412841899648,0.2514908015727995,0.017300483236683862,1.2754309177398682,3.922765016555786,0.1400444358587265,0.11583814769983289,0.30846256017684937
178,0.05,0.04992850046980356,0,1.4721141232526165,0.049748749984381335,0.03928030278438598,0.017300483236683862,0.23179221153259277,-0.08398588001728058,0.005168223753571521,-1.202082872390747,-1.8529918193817128,8.752842903137207,0.493709109135179,0.22976769027076105,0.2514908015727995,0.017300483236683862,1.2754309177398682,3.9453420639038086,0.1400444358587265,0.11583814769983289,0.30846256017684937
179,0.05,0.04930256119106753,0,1.464137809889913,0.049494382346023776,0.0459687053089367,0.015275093234332614,0.04745129495859146,0.08297255635261536,-0.03347373381257058,-1.109976887702942,-2.3191332817077623,9.817002296447754,0.4918405692545297,0.22715402447617153,0.25577041506767256,0.015275093234332614,1.289528727531433,3.9682822227478027,0.13977237045764923,0.09886094182729718,0.28670594096183777
180,0.05,0.047980462781035446,0,1.4548503071992673,0.04903926956493722,0.0488179445918935,0.014285588298040365,0.07202034443616867,0.07529763132333755,-0.02476337179541589,0.43730783462524414,0.7174683213233954,5.513930797576904,0.48859912303274805,0.2012433570373239,0.2596024274826048,0.014285588298040365,1.3007533550262451,3.9917211532592773,0.1410246193408966,0.09091601520776746,0.2699824571609497
181,0.05,0.046095848498462016,0,1.4450395309065873,0.04903926956493722,0.0488179445918935,0.014285588298040365,0.07202034443616867,0.07529763132333755,-0.02476337179541589,0.8474287986755371,0.18999385833740293,4.859736442565918,0.4868183191903427,0.18181621255120164,0.2596024274826048,0.014285588298040365,1.3007533550262451,4.013719081878662,0.1410246193408966,0.09091601520776746,0.2699824571609497
182,0.05,0.04370344719860961,0,1.4346353071532125,0.04787085888973253,0.053583396806028104,0.012415581798146285,0.24895229935646057,-0.1329111009836197,-0.05146851763129233,0.3786037862300873,0.5448600649833687,5.938711643218994,0.481991099320964,0.1757929871298763,0.26328790187835677,0.012415581798146285,1.311398983001709,4.036323070526123,0.14111283421516418,0.0739173889160156,0.25570353865623474
183,0.05,0.04067223460665731,0,1.4229735220791926,0.04720800898655685,0.05602380730598795,0.010333724091358446,0.26911503076553345,-0.010726395994424855,-0.2783399224281311,-0.058015190064907074,1.654901862144471,8.109221458435059,0.474567722142845,0.15186435806679605,0.26741561293601973,0.010333724091358446,1.3226628303527832,4.058917999267578,0.13978919386863706,0.05271078273653981,0.23172204196453097
184,0.05,0.03716503636716785,0,1.410601200528155,0.04720800898655685,0.05602380730598795,0.010333724091358446,0.26911503076553345,-0.010726395994424855,-0.2783399224281311,-0.5761561393737793,-1.8006056547164906,9.309605598449707,0.47665186185822483,0.1287772341997309,0.26741561293601973,0.010333724091358446,1.3226628303527832,4.081270217895508,0.13978919386863706,0.05271078273653981,0.23172204196453097
185,0.05,0.033150783314366834,0,1.3972714827726826,0.04709803110783409,0.05600171788491858,0.009808732692133981,0.20726248621940613,0.09905913472175597,-0.16847538948059082,-0.6289222240447998,-3.1857461929321276,9.759705543518066,0.4688571580885403,0.11992265939161172,0.2712618112564085,0.009808732692133981,1.3315086364746094,4.103863000869751,0.14092105627059934,0.041432969272136654,0.215344175696373
186,0.05,0.028752694128584128,0,1.3832541385097197,0.046881639562726854,0.05437317756290411,0.00895905309914714,0.05099775269627571,0.056019987910985954,0.055411729961633675,0.05849318206310272,-1.667544960975646,7.01965856552124,0.462836782486812,0.09506922620162726,0.2749966084957121,0.00895905309914714,1.3393383026123047,4.126223087310791,0.1399203389883041,0.025309080258011787,0.19341769814491275
187,0.05,0.02376106277415955,0,1.3677501207342666,0.0466241043056141,0.05256449304197769,0.007930881302495724,-0.08459749072790146,-0.048289202153682716,-0.07235603779554367,0.45094743371009827,3.81771993637085,2.4641723632812496,0.46426484386391326,0.0734964331875507,0.27875554561614974,0.007930881302495724,1.3462419509887695,4.150836229324341,0.13783876597881314,0.0076515199616551096,0.1669617146253586
188,0.05,0.01847125942252471,0,1.3515240541630857,0.0466241043056141,0.05256449304197769,0.007930881302495724,-0.08459749072790146,-0.048289202153682716,-0.07235603779554367,0.38372379541397095,4.227374076843263,5.346622467041015,0.4674438753723967,0.05100660298923688,0.27875554561614974,0.007930881302495724,1.3462419509887695,4.173124074935913,0.13783876597881314,0.0076515199616551096,0.1669617146253586
189,0.05,0.013113855254576779,0,1.3350973149221113,0.045975453441594,0.04949382509054004,0.006233275868362102,0.08816898614168167,-0.01955413632094864,-0.30436649918556213,0.013366695493459702,0.17522051930427648,7.842139720916748,0.45449469614868304,0.0366561447049744,0.28308591246604903,0.006233275868362102,1.3527182340621948,4.195929050445557,0.13975404202938077,0.007399837020784585,0.13360692560672763
190,0.05,0.007534238550077309,0,1.3178144528301403,0.04511523560154102,0.043927281862401316,0.006022175931119096,0.1579456478357315,0.021707914769649516,0.0750674456357956,-0.31181827187538147,-4.522155761718749,8.640304565429688,0.463622418901983,0.011679551991048613,0.2867960333824156,0.006022175931119096,1.3572072982788086,4.218715190887451,0.1391979157924652,-0.01054353639483455,0.10801841318607332
191,0.05,0.0018855542255406675,0,1.2999621719971541,0.04511523560154102,0.043927281862401316,0.006022175931119096,0.1579456478357315,0.021707914769649516,0.0750674456357956,-0.2827676236629486,-2.2946355342864986,5.335826396942139,0.46562276662239344,-0.009910616897586249,0.2867960333824156,0.006022175931119096,1.3572072982788086,4.2413551807403564,0.1391979157924652,-0.01054353639483455,0.10801841318607332
192,0.05,-0.003762686922768159,0,1.2815732473315,0.044914449680925,0.039181196688171056,0.005377628660641977,-0.30221158266067505,-0.07799372076988219,0.0639951676130295,-0.15081852674484253,2.8919255733489995,3.370038509368896,0.4504916512741374,-0.026815984593019485,0.29054081439971907,0.005377628660641977,1.3606622219085693,4.263854026794434,0.13603827357292175,-0.02911290153861049,0.08027956634759904
193,0.05,-0.009247408323911108,0,1.2630086735351327,0.044707305415050136,0.03140482472212508,0.0037675763145775818,-0.3362535834312439,-0.10945796966552737,-0.2542573809623718,0.520392119884491,6.100435733795167,4.565289020538329,0.45659490910312384,-0.050173659025471225,0.29467508196830733,0.0037675763145775818,1.363386869430542,4.28545618057251,0.13731145858764648,-0.019011573866009743,0.030200947076082247
194,0.05,-0.014489377404206073,0,1.244401260428133,0.044707305415050136,0.03140482472212508,0.0037675763145775818,-0.3362535834312439,-0.10945796966552737,-0.2542573809623718,0.523768961429596,2.598743438720704,6.572206974029541,0.48008658677299804,-0.07169800503427039,0.29467508196830733,0.0037675763145775818,1.363386869430542,4.3075220584869385,0.13731145858764648,-0.019011573866009743,0.030200947076082247
195,0.05,-0.019725013583464956,0,1.224706864459112,0.04349138505565577,0.023813292384279827,0.0031789856361647117,-0.025956425815820694,-0.10225678980350494,0.020273918285965933,-0.7658894658088684,-1.6345609426498404,7.477549076080322,0.4601222413476962,-0.08997681811387771,0.2983198165893553,0.0031789856361647117,1.3639883995056152,4.330933094024658,0.13645580410957336,-0.031829647719860105,0.007166855502873676
196,0.05,-0.024997865977428587,0,1.2033773258480684,0.04289169245753149,0.013799509822494435,0.002245947476129347,-0.025956425815820694,-0.10225678980350494,0.020273918285965933,-1.2497972249984741,0.4778406023979196,7.332278251647949,0.4641451720556487,-0.11133642417928631,0.3025476634502409,0.002245947476129347,1.3634743690490723,4.353799104690552,0.13645580410957336,-0.031829647719860105,0.007166855502873676
197,0.05,-0.029784910871855527,0,1.182235501999347,0.04289169245753149,0.013799509822494435,0.002245947476129347,-0.733627200126648,-0.02393703907728196,-0.04531083256006241,-0.33714836835861206,4.064752101898194,7.973663806915282,0.44535585585234516,-0.1329481951397127,0.3025476634502409,0.002245947476129347,1.3634743690490723,4.376414060592651,0.13482864201068878,-0.02597809024155143,-0.029441101476550085
198,0.05,-0.034151200169460674,0,1.160867133970787,0.042710285545381955,0.009532083920965967,0.0018415574199351704,-0.4566241502761841,-0.04997196793556215,-0.1283615678548813,0.5235335230827332,3.149525165557862,8.015230178833008,0.46089384588628457,-0.15491286916489946,0.3062592744827269,0.0018415574199351704,1.3619252443313599,4.399308204650879,0.13589723408222198,-0.03042462095618251,-0.0675428733229637
199,0.05,-0.038080366973756954,0,1.139139851389785,0.042792270639649924,-0.0015050476554087384,0.001292013126054107,-0.18589256703853607,-0.19700539112091064,-0.028326850384473776,0.14599409699440002,0.6237124204635628,5.9819655418396,0.47376204712339276,-0.17513957075582703,0.3100053668022154,0.001292013126054107,1.3584648370742798,4.422069072723389,0.13429254293441772,-0.0380751043558121,-0.09863775223493575
200,0.05,-0.041488330307465515,0,1.1173173611626388,0.042792270639649924,-0.0015050476554087384,0.001292013126054107,-0.18589256703853607,-0.19700539112091064,-0.028326850384473776,-0.718949019908905,-1.5436213016509999,8.23379898071289,0.4815205221801815,-0.19381803562640923,0.3100053668022154,0.001292013126054107,1.3584648370742798,4.444494009017944,0.13429254293441772,-0.0380751043558121,-0.09863775223493575
201,0.05,-0.044427602187481284,0,1.0947470075902546,0.04303211642892661,-0.007520453330901115,0.0007615685510260118,-0.374320387840271,-0.10116701573133469,0.010908738709986222,-1.294494867324829,-0.42366716265678295,9.155532836914062,0.45923951930488505,-0.21767180022816932,0.31365013122558577,0.0007615685510260118,1.3540838956832886,4.467532157897949,0.13170342147350314,-0.039969094097614316,-0.12326273322105406
202,0.05,-0.04670792980203501,0,1.0727216186265216,0.042930096949775225,-0.018032429444050584,-0.00010551964504346278,-0.5910343527793884,0.02636180818080902,0.005797663237899538,-0.9338030815124512,1.5718580484390272,10.579171180725098,0.4681974518773237,-0.23580863654820852,0.3176810145378111,-0.00010551964504346278,1.3480618000030518,4.489686012268066,0.1303367912769318,-0.029717778787016896,-0.15670588612556455
203,0.05,-0.04840626979154942,0,1.0505458231905327,0.042930096949775225,-0.018032429444050584,-0.00010551964504346278,-0.5910343527793884,0.02636180818080902,0.005797663237899538,0.39606475830078125,3.119784355163575,6.058264255523682,0.48155475267504283,-0.2522574548878417,0.3176810145378111,-0.00010551964504346278,1.3480618000030518,4.512034177780151,0.1303367912769318,-0.029717778787016896,-0.15670588612556455
204,0.05,-0.04948606128825484,0,1.0286846691701113,0.04196468884041997,-0.027392266925628572,-0.0013523904626525178,-0.1995423287153244,-0.2855250835418701,-0.11935137957334514,-0.7509109973907471,0.18113327026367293,8.690851211547852,0.45742571098517093,-0.2774750648768285,0.3213354051113127,-0.0013523904626525178,1.3409383296966553,4.534144163131714,0.13097438216209414,-0.023840000852942494,-0.19200693070888517
205,0.05,-0.04997420773691325,0,1.0064240873553219,0.04236263880565787,-0.0326284747175554,-0.0016174916944546843,-0.3063405454158783,-0.08617454767227173,0.005736987572163354,-1.7532273530960083,-0.8526176214218125,11.46135425567627,0.4794031971869218,-0.2912303297163705,0.3250040113925932,-0.0016174916944546843,1.3330556154251099,4.556549072265625,0.12913732230663302,-0.022976879030466107,-0.20651102066040036
206,0.05,-0.049840452737813054,0,0.9840211224205895,0.04236263880565787,-0.0326284747175554,-0.0016174916944546843,-0.3063405454158783,-0.08617454767227173,0.005736987572163354,-1.209122896194458,1.7198802232742323,10.878621101379395,0.4751394702910651,-0.30680677852065935,0.3250040113925932,-0.0016174916944546843,1.3330556154251099,4.578785181045532,0.12913732230663302,-0.022976879030466107,-0.20651102066040036
207,0.05,-0.049083632725531665,0,0.9616880361483013,0.04253541724338733,-0.041675691435466136,-0.002801429691103514,-0.5743528604507446,0.0571141354739666,0.0012628280092030694,-0.23290559649467468,2.1355683803558363,9.782384872436523,0.4528728839454324,-0.33301341064485634,0.32868152856826766,-0.002801429691103514,1.3244524002075195,4.601274013519287,0.12705352902412417,-0.010634876787662534,-0.23204804956912992
208,0.05,-0.047708854761537446,0,0.9393698423531346,0.042143834420020634,-0.04830279497765785,-0.00434477109964677,-0.09804017841815948,-0.2766265273094177,-0.13976328074932096,0.347086101770401,3.882740259170533,6.681141853332519,0.46768194980788924,-0.3455924109917806,0.33289057016372664,-0.00434477109964677,1.3130120038986206,4.623607158660889,0.12881776690483096,0.0016213795170187664,-0.2707674503326416
209,0.05,-0.045737088589113496,0,0.9171976261987071,0.042143834420020634,-0.04830279497765785,-0.00434477109964677,-0.09804017841815948,-0.2766265273094177,-0.13976328074932096,-0.3450605869293213,0.6976400017738352,8.126951217651367,0.4887568936743054,-0.35710915505370144,0.33289057016372664,-0.00434477109964677,1.3130120038986206,4.646155118942261,0.12881776690483096,0.0016213795170187664,-0.2707674503326416
